numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2020,1,2020-01-15 00:00:00+00:00,Guilherme Derrite,PP,SP,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,16670085022396,LOCALIZA,283.81,0.00,283.81
2020,1,2020-01-15 00:00:00+00:00,Tabata Amaral,PDT,SP,TELEFONIA,02558157000162,TELEFONICA BRASIL S.A. VIVO/GVT,169.99,0.00,169.99
2020,1,2020-01-15 00:00:00+00:00,Paulo Bengtson,PTB,PA,COMBUSTÍVEIS E LUBRIFICANTES.,04932000000180,MIRANDA COSTA LTDA,250.02,0.00,250.02
2020,1,2020-01-15 00:00:00+00:00,Eduardo Bismarck,PDT,CE,COMBUSTÍVEIS E LUBRIFICANTES.,05352158000306,JP COM. DE COMBUSTIVEIS E LUBRIFICANTES LTDA,50.00,0.00,50.00
2020,1,2020-01-15 00:00:00+00:00,Eduardo Bismarck,PDT,CE,COMBUSTÍVEIS E LUBRIFICANTES.,63299523000109,POSTO JACAREY,100.00,0.00,100.00
2020,1,2020-01-15 00:00:00+00:00,Heitor Freire,PSL,CE,COMBUSTÍVEIS E LUBRIFICANTES.,05352158000306,JP COM. DE COMBUSTIVEIS E LUBRIFICANTES LTDA,233.09,0.00,233.09
2020,1,2020-01-15 00:00:00+00:00,Abílio Santana,PL,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,15139629000194,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,132.76,14.41,118.35
2020,1,2020-01-15 00:00:00+00:00,Abílio Santana,PL,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",18938147000192,EWS ESTACIONAMENTOS SALVADOR S.A.,90.00,0.00,90.00
2020,1,2020-01-15 00:00:00+00:00,Zé Neto,PT,BA,TELEFONIA,40432544044004,Claro S.A,249.14,134.99,114.15
2020,1,2020-01-15 00:00:00+00:00,Delegado Pablo,PSL,AM,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1650.85,0.00,1650.85
2020,1,2020-01-15 00:00:00+00:00,Delegado Pablo,PSL,AM,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1995.57,0.00,1995.57
2020,1,2020-01-15 00:00:00+00:00,Alex Santana,PDT,BA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,900.60,0.00,900.60
2020,1,2020-01-15 00:00:00+00:00,Otto Alencar Filho,PSD,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,15139629000194,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,299.78,0.00,299.78
2020,1,2020-01-15 00:00:00+00:00,Otto Alencar Filho,PSD,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,15139629000194,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,319.63,0.00,319.63
2020,1,2020-01-15 00:00:00+00:00,Junior Lourenço,PL,MA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,872.64,0.00,872.64
2020,1,2020-01-15 00:00:00+00:00,Patricia Ferraz,PODE,AP,COMBUSTÍVEIS E LUBRIFICANTES.,14116654000190,GANVAL COMERCIO DE COMBUSTIVEIS E DERIVADOS,20.00,0.00,20.00
2020,1,2020-01-15 00:00:00+00:00,Patricia Ferraz,PODE,AP,COMBUSTÍVEIS E LUBRIFICANTES.,10750039000180,POSTO DISBRAVE IMPERIAL LTDA,100.00,0.00,100.00
2020,1,2020-01-15 00:00:00+00:00,Patricia Ferraz,PODE,AP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,11630318000172,LINDERLANDIO BARBOSA EIRELI,1500.00,0.00,1500.00
2020,1,2020-01-15 00:00:00+00:00,Marcelo Brum,PSL,RS,COMBUSTÍVEIS E LUBRIFICANTES.,07473735003520,SIM REDE DE POSTOS LTDA - ELDORADO VIADUTO,237.73,0.00,237.73
2020,1,2020-01-15 00:00:00+00:00,Marcelo Brum,PSL,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",16987837000106,EGR EMPRESA GAUCHA DE RODOVIAS SA,7.00,0.00,7.00
2020,1,2020-01-15 00:00:00+00:00,Reinhold Stephanes Junior,PSD,PR,SERVIÇOS POSTAIS,85466167000103,ACF HUGO LANGE LTDA,66.90,0.00,66.90
2020,1,2020-01-15 00:00:00+00:00,Reinhold Stephanes Junior,PSD,PR,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,04557530000196,BATEL GRILL FRANGO CARNES E MASSAS LTDA,89.90,0.00,89.90
2020,1,2020-01-15 00:00:00+00:00,Joseildo Ramos,PT,BA,COMBUSTÍVEIS E LUBRIFICANTES.,12233356000154,CARLOS EDUARDO CASAGRANDE,80.00,0.00,80.00
2020,1,2020-01-15 00:00:00+00:00,Joseildo Ramos,PT,BA,COMBUSTÍVEIS E LUBRIFICANTES.,13530225008348,LPATSA ALIM E TERCEIRIZACAO DE SERV ADM LTDA,54.20,0.00,54.20
2020,1,2020-01-15 00:00:00+00:00,Fabiano Tolentino,CIDADANIA,MG,COMBUSTÍVEIS E LUBRIFICANTES.,21484581000154,DE & L COM..DE COMBUSTIVEIS E LUBRIFICANTES LTDA,253.02,0.00,253.02
2020,1,2020-01-14 17:59:24+00:00,Dr. Frederico,PATRIOTA,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,75.42,0.00,75.42
2020,1,2020-01-14 17:51:07+00:00,Pr. Marco Feliciano,PODE,SP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,51.26,0.00,51.26
2020,1,2020-01-14 17:45:25+00:00,Paulo Abi-Ackel,PSDB,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,52.74,0.00,52.74
2020,1,2020-01-14 16:47:39+00:00,Aroldo Martins,REPUBLICANOS,PR,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,603.50,0.00,603.50
2020,1,2020-01-14 16:46:48+00:00,Luiz Flávio Gomes,PSB,SP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,46.34,0.00,46.34
2020,1,2020-01-14 16:36:33+00:00,Patricia Ferraz,PODE,AP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,339.50,0.00,339.50
2020,1,2020-01-14 16:04:43+00:00,Flávio Nogueira,PDT,PI,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,45.59,0.00,45.59
2020,1,2020-01-14 16:02:54+00:00,Gleisi Hoffmann,PT,PR,SERVIÇOS POSTAIS,00000000000007,CORREIOS - IMPRESSO NORMAL,267.95,0.00,267.95
2020,1,2020-01-14 15:55:52+00:00,Milton Vieira,REPUBLICANOS,SP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,31.07,0.00,31.07
2020,1,2020-01-14 15:48:34+00:00,Rubens Otoni,PT,GO,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX 10,30.20,0.00,30.20
2020,1,2020-01-14 15:38:35+00:00,Soraya Santos,PL,RJ,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,72.36,0.00,72.36
2020,1,2020-01-14 15:22:13+00:00,Bacelar,PODE,BA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX 10,95.00,0.00,95.00
2020,1,2020-01-14 15:21:45+00:00,Bacelar,PODE,BA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX 10,95.00,0.00,95.00
2020,1,2020-01-14 15:17:46+00:00,Fábio Henrique,PDT,SE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,45.59,0.00,45.59
2020,1,2020-01-14 14:48:42+00:00,Misael Varella,PSD,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,41.20,0.00,41.20
2020,1,2020-01-14 14:18:21+00:00,Weliton Prado,PROS,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL COM AR,45.89,0.00,45.89
2020,1,2020-01-14 14:17:48+00:00,Weliton Prado,PROS,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENVELOPE BÁSICO/CONVENCIONAL - PLÁSTICO/BOLHA,4.80,0.00,4.80
2020,1,2020-01-14 14:14:28+00:00,Rodrigo Maia,DEM,RJ,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX 10,100.00,0.00,100.00
2020,1,2020-01-14 14:06:36+00:00,Bibo Nunes,PSL,RS,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,53.19,0.00,53.19
2020,1,2020-01-14 14:01:35+00:00,Capitão Alberto Neto,REPUBLICANOS,AM,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,53.19,0.00,53.19
2020,1,2020-01-14 14:00:53+00:00,Capitão Alberto Neto,REPUBLICANOS,AM,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,149.03,0.00,149.03
2020,1,2020-01-14 12:39:11+00:00,Gleisi Hoffmann,PT,PR,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,45.59,0.00,45.59
2020,1,2020-01-14 12:23:42+00:00,Wolney Queiroz,PDT,PE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,57.00,0.00,57.00
2020,1,2020-01-14 11:06:05+00:00,Joseildo Ramos,PT,BA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX 12,95.00,0.00,95.00
2020,3,2020-01-14 00:00:00+00:00,Aécio Neves,PSDB,MG,PASSAGENS AÉREAS,09296295000160,AZUL LINHAS AÉREAS INTELIGENTES S.A,149.19,0.00,149.19
2020,2,2020-01-14 00:00:00+00:00,Pompeo de Mattos,PDT,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,89398606000130,GUARIDA SERVIÇOS,859.70,49.37,810.33
2020,2,2020-01-14 00:00:00+00:00,Pompeo de Mattos,PDT,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,89398606000130,GUARIDA SERVIÇOS,670.07,45.99,624.08
2020,2,2020-01-14 00:00:00+00:00,Aécio Neves,PSDB,MG,PASSAGENS AÉREAS,09296295000160,AZUL LINHAS AÉREAS INTELIGENTES S.A,215.59,0.00,215.59
2020,2,2020-01-14 00:00:00+00:00,Aécio Neves,PSDB,MG,PASSAGENS AÉREAS,09296295000160,AZUL LINHAS AÉREAS INTELIGENTES S.A,149.19,0.00,149.19
2020,2,2020-01-14 00:00:00+00:00,Aécio Neves,PSDB,MG,PASSAGENS AÉREAS,09296295000160,AZUL LINHAS AÉREAS INTELIGENTES S.A,190.57,0.00,190.57
2020,2,2020-01-14 00:00:00+00:00,Alexandre Serfiotis,PSD,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,04437534014786,UNIDAS LOCADOR DE VEÍCULOS S/A,1699.00,0.00,1699.00
2020,2,2020-01-14 00:00:00+00:00,Flávio Nogueira,PDT,PI,TELEFONIA,02421421002408,TIM S/A,202.76,0.00,202.76
2020,2,2020-01-14 00:00:00+00:00,Júnior Ferrari,PSD,PA,PASSAGENS AÉREAS,07575651000159,GOL LINHAS AEREAS S.A.,544.47,0.00,544.47
2020,2,2020-01-14 00:00:00+00:00,Júnior Ferrari,PSD,PA,PASSAGENS AÉREAS,07575651000159,GOL LINHAS AEREAS S.A.,640.57,0.00,640.57
2020,2,2020-01-14 00:00:00+00:00,Abou Anni,PSL,SP,PASSAGENS AÉREAS,02012862000160,LATAM AIRLINES,681.04,0.00,681.04
2020,2,2020-01-14 00:00:00+00:00,Abou Anni,PSL,SP,PASSAGENS AÉREAS,02012862000160,LATAM AIRLINES,681.04,0.00,681.04
2020,2,2020-01-14 00:00:00+00:00,Abou Anni,PSL,SP,PASSAGENS AÉREAS,02012862000160,LATAM AIRLINES,380.04,0.00,380.04
2020,2,2020-01-14 00:00:00+00:00,Abou Anni,PSL,SP,PASSAGENS AÉREAS,02012862000160,LATAM AIRLINES,415.04,0.00,415.04
2020,2,2020-01-14 00:00:00+00:00,Maria Rosas,REPUBLICANOS,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,17496292000106,NOVAMÉRICA OFFICE PARK - TOWER PARK,968.99,66.23,902.76
2020,1,2020-01-14 00:00:00+00:00,LIDERANÇA DO PT,PT,NA,COMBUSTÍVEIS E LUBRIFICANTES.,00306597007100,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,231.64,0.00,231.64
2020,1,2020-01-14 00:00:00+00:00,LIDERANÇA DO PT,PT,NA,PASSAGENS AÉREAS,07575651000159,GOL LINHAS AEREAS S.A.,3836.42,0.00,3836.42
2020,1,2020-01-14 00:00:00+00:00,Celso Russomanno,REPUBLICANOS,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,07523555000167,ENEL,211.67,0.00,211.67
2020,1,2020-01-14 00:00:00+00:00,Pompeo de Mattos,PDT,RS,COMBUSTÍVEIS E LUBRIFICANTES.,92312958000136,ABASTECEDORA DE COMBUSTIVEIS BECKER LTDA,50.00,0.00,50.00
2020,1,2020-01-14 00:00:00+00:00,Pompeo de Mattos,PDT,RS,COMBUSTÍVEIS E LUBRIFICANTES.,93489243007048,COML. BUFFON COMB. E TRANSP. LTDA. - POSTO 70,48.22,0.00,48.22
2020,1,2020-01-14 00:00:00+00:00,Pompeo de Mattos,PDT,RS,TELEFONIA,40432544010100,CLARO  S/A,218.68,0.00,218.68
2020,1,2020-01-14 00:00:00+00:00,Angela Amin,PP,SC,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,95803839000174,DISK CAR LOCACAO DE VEICULOS SA,5200.00,0.00,5200.00
2020,1,2020-01-14 00:00:00+00:00,Darcísio Perondi,MDB,RS,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1468.85,0.00,1468.85
2020,1,2020-01-14 00:00:00+00:00,Darcísio Perondi,MDB,RS,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,981.03,0.00,981.03
2020,1,2020-01-14 00:00:00+00:00,Perpétua Almeida,PCdoB,AC,COMBUSTÍVEIS E LUBRIFICANTES.,00306597003112,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,175.04,0.00,175.04
2020,1,2020-01-14 00:00:00+00:00,Perpétua Almeida,PCdoB,AC,TELEFONIA,40432544044861,Claro S.A,299.98,48.50,251.48
2020,1,2020-01-14 00:00:00+00:00,Alice Portugal,PCdoB,BA,COMBUSTÍVEIS E LUBRIFICANTES.,15699102000114,POSTO SISSI LTDA,100.00,0.00,100.00
2020,1,2020-01-14 00:00:00+00:00,Elcione Barbalho,MDB,PA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,04895728000180,CENTRAIS ELETRICAS DO PARÁ,215.56,0.00,215.56
2020,1,2020-01-14 00:00:00+00:00,Elcione Barbalho,MDB,PA,COMBUSTÍVEIS E LUBRIFICANTES.,05303828000132,SUPERCENTRO POSTOS DE SERVICO LTDA,100.00,0.00,100.00
2020,1,2020-01-14 00:00:00+00:00,Carlos Sampaio,PSDB,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,46119855000137,Sanasa Campinas,162.75,0.00,162.75
2020,1,2020-01-14 00:00:00+00:00,Roberto Pessoa,PSDB,CE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,07743651000110,RADIO DIFUSORA CRISTAL LTDA,2000.00,0.00,2000.00
2020,1,2020-01-14 00:00:00+00:00,Roberto Pessoa,PSDB,CE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,06077765000106,TRICY PROPAGANDA LTDA ME,1000.00,0.00,1000.00
2020,1,2020-01-14 00:00:00+00:00,Nilson Pinto,PSDB,PA,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,05687034000110,MAXIMA SERVICOS DE MONITORAMENTO ELETRONICO LTDA,816.01,0.00,816.01
2020,1,2020-01-14 00:00:00+00:00,Rubens Otoni,PT,GO,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,13345728000105,EMIDIO SOUTO PEREIRA - EPP,90.00,0.00,90.00
2020,1,2020-01-14 00:00:00+00:00,Vander Loubet,PT,MS,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,08714430000187,AUTO LOCADORA RALLY,3000.00,0.00,3000.00
2020,1,2020-01-14 00:00:00+00:00,Maria do Rosário,PT,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,8.80,0.00,8.80
2020,1,2020-01-14 00:00:00+00:00,Gonzaga Patriota,PSB,PE,COMBUSTÍVEIS E LUBRIFICANTES.,30319633000128,AUTO POSTO BOA VIAGEM EIRELLI,213.00,0.00,213.00
2020,1,2020-01-14 00:00:00+00:00,Gonzaga Patriota,PSB,PE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,27389269000168,J D A COMERCIO DE ALIMENTOS,95.12,0.00,95.12
2020,1,2020-01-14 00:00:00+00:00,Gonzaga Patriota,PSB,PE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,17852006000190,L E LUCENA RESTAURANTE LTDA,134.09,12.19,121.90
2020,1,2020-01-14 00:00:00+00:00,José Rocha,PL,BA,COMBUSTÍVEIS E LUBRIFICANTES.,09109977000116,ALEGRIA COMERCIO DE COMBUSTIVEIS LTDA,238.64,0.00,238.64
2020,1,2020-01-14 00:00:00+00:00,José Rocha,PL,BA,Emissão Bilhete Aéreo,09296295000160,Cia Aérea - AZUL,641.17,0.00,641.17
2020,1,2020-01-14 00:00:00+00:00,Paulo Magalhães,PSD,BA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,851.03,0.00,851.03
2020,1,2020-01-14 00:00:00+00:00,Paulo Magalhães,PSD,BA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,549.03,0.00,549.03
2020,1,2020-01-14 00:00:00+00:00,Paulo Magalhães,PSD,BA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,851.03,0.00,851.03
2020,1,2020-01-14 00:00:00+00:00,Paulo Magalhães,PSD,BA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,849.57,0.00,849.57
2020,1,2020-01-14 00:00:00+00:00,Paulo Magalhães,PSD,BA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,547.57,0.00,547.57
2020,1,2020-01-14 00:00:00+00:00,Paulo Magalhães,PSD,BA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1823.57,0.00,1823.57
2020,1,2020-01-14 00:00:00+00:00,Paulo Magalhães,PSD,BA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,719.57,0.00,719.57
2020,1,2020-01-14 00:00:00+00:00,Lincoln Portela,PL,MG,COMBUSTÍVEIS E LUBRIFICANTES.,64226285000166,POSTO CLEARGEL,260.05,0.00,260.05
2020,1,2020-01-14 00:00:00+00:00,Eduardo Barbosa,PSDB,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,23422795000121,Diamond Pará de Minas,2000.00,0.00,2000.00
2020,1,2020-01-14 00:00:00+00:00,Maurício Dziedricki,PTB,RS,COMBUSTÍVEIS E LUBRIFICANTES.,25321482000102,ABASTECEDORA DE COMBUSTIVEIS INTER PRAIAS LTDA,150.00,0.00,150.00
2020,1,2020-01-14 00:00:00+00:00,Pedro Augusto Bezerra,PTB,CE,COMBUSTÍVEIS E LUBRIFICANTES.,00089746000202,ARAUJO PETROLEO LTDA,255.93,0.00,255.93
2020,1,2020-01-14 00:00:00+00:00,Pedro Augusto Bezerra,PTB,CE,COMBUSTÍVEIS E LUBRIFICANTES.,06943551000175,CEVEMA COMERCIO E DERIVADOS DE PETROLEO LTDA,283.01,0.00,283.01
2020,1,2020-01-14 00:00:00+00:00,Cacá Leão,PP,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",86783768010833,WELLPARK - ESTACIONAMENTOS E SERVICOS LTDA.,900.00,0.00,900.00
2020,1,2020-01-14 00:00:00+00:00,Cacá Leão,PP,BA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1797.57,0.00,1797.57
2020,1,2020-01-14 00:00:00+00:00,Gleisi Hoffmann,PT,PR,COMBUSTÍVEIS E LUBRIFICANTES.,02272601000189,AUTO POSTO CHU II LTDA,134.93,0.00,134.93
2020,1,2020-01-14 00:00:00+00:00,Gleisi Hoffmann,PT,PR,SERVIÇOS POSTAIS,00417424000156,ECT,72.30,0.00,72.30
2020,1,2020-01-14 00:00:00+00:00,Jaqueline Cassol,PP,RO,COMBUSTÍVEIS E LUBRIFICANTES.,20981640000137,MIRIAN CANDEIAS AUTO POSTO LTDA,242.34,0.00,242.34
2020,1,2020-01-14 00:00:00+00:00,Benes Leocádio,REPUBLICANOS,RN,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,08324196000181,COSERN,134.44,3.97,130.47
2020,1,2020-01-14 00:00:00+00:00,Benes Leocádio,REPUBLICANOS,RN,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,08324196000181,COSERN,76.42,0.00,76.42
2020,1,2020-01-14 00:00:00+00:00,Benes Leocádio,REPUBLICANOS,RN,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,08324196000181,COSERN,76.42,1.44,74.98
2020,1,2020-01-14 00:00:00+00:00,Benes Leocádio,REPUBLICANOS,RN,TELEFONIA,02421421002912,TIM S.A.,233.66,0.00,233.66
2020,1,2020-01-14 00:00:00+00:00,João Marcelo Souza,MDB,MA,COMBUSTÍVEIS E LUBRIFICANTES.,35196823000380,NICOLAU DERIVADOS DE PETROLEO(03),265.02,0.00,265.02
2020,1,2020-01-14 00:00:00+00:00,João Marcelo Souza,MDB,MA,TELEFONIA,02421421002912,TIM S.A.,199.80,0.00,199.80
2020,1,2020-01-14 00:00:00+00:00,João Marcelo Souza,MDB,MA,TELEFONIA,02421421002912,TIM S.A.,100.89,0.00,100.89
2020,1,2020-01-14 00:00:00+00:00,João Marcelo Souza,MDB,MA,TELEFONIA,02421421002912,TIM S.A.,100.02,0.00,100.02
2020,1,2020-01-14 00:00:00+00:00,Gelson Azevedo,PL,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,521.85,0.00,521.85
2020,1,2020-01-14 00:00:00+00:00,Gelson Azevedo,PL,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1070.57,0.00,1070.57
2020,1,2020-01-14 00:00:00+00:00,Gelson Azevedo,PL,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1070.57,0.00,1070.57
2020,1,2020-01-14 00:00:00+00:00,Gelson Azevedo,PL,RJ,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,281.85,0.00,281.85
2020,1,2020-01-14 00:00:00+00:00,Pedro Lucas Fernandes,PTB,MA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1374.06,0.00,1374.06
2020,1,2020-01-14 00:00:00+00:00,Enio Verri,PT,PR,TELEFONIA,02421421001789,INTELIG TELECOMUNICAÇÕES LTDA,269.99,0.00,269.99
2020,1,2020-01-14 00:00:00+00:00,Marcelo Moraes,PTB,RS,COMBUSTÍVEIS E LUBRIFICANTES.,95425369001477,COMERCIO DE COMBUSTIVEIS NEVOEIRO LTDA,50.00,0.00,50.00
2020,1,2020-01-14 00:00:00+00:00,Marcelo Moraes,PTB,RS,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,647.57,0.00,647.57
2020,1,2020-01-14 00:00:00+00:00,Marcelo Moraes,PTB,RS,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,647.57,0.00,647.57
2020,1,2020-01-14 00:00:00+00:00,Marcelo Moraes,PTB,RS,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,483.57,0.00,483.57
2020,1,2020-01-14 00:00:00+00:00,Edmilson Rodrigues,PSOL,PA,COMBUSTÍVEIS E LUBRIFICANTES.,00692418000107,AUTO POSTO CINCO ESTRELAS LTDA,193.97,0.00,193.97
2020,1,2020-01-14 00:00:00+00:00,Cristiano Vale,PL,PA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,00657399000188,Interconect Teleinformatica - Eireli ME,229.90,0.00,229.90
2020,1,2020-01-14 00:00:00+00:00,Lídice da Mata,PSB,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,16.03,0.00,16.03
2020,1,2020-01-14 00:00:00+00:00,Arnaldo Jardim,CIDADANIA,SP,COMBUSTÍVEIS E LUBRIFICANTES.,02887390000199,AUTO POSTO SANTA LUCIA DE BARIRI LTDA,98.02,0.00,98.02
2020,1,2020-01-14 00:00:00+00:00,Carlos Zarattini,PT,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,10924541000160,CARTUCHOS DO BRASIL & INFORMATICA LTDA,230.00,0.00,230.00
2020,1,2020-01-14 00:00:00+00:00,Carlos Zarattini,PT,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,01109184000438,UNIVERSO ONLINE S/A,115.11,0.00,115.11
2020,1,2020-01-14 00:00:00+00:00,Chico D'Angelo,PDT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,01487893000104,CENTRO AUTOMOTIVO PACO DE SOUZA LTDA.,190.82,0.00,190.82
2020,1,2020-01-14 00:00:00+00:00,Chico D'Angelo,PDT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,01487893000104,CENTRO AUTOMOTIVO PACO DE SOUZA LTDA.,144.72,0.00,144.72
2020,1,2020-01-14 00:00:00+00:00,Hugo Leal,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,28863579000135,AUTO LUBRIFICADORA TRIRRIENSE LTDA.,261.47,0.00,261.47
2020,1,2020-01-14 00:00:00+00:00,João Carlos Bacelar,PL,BA,COMBUSTÍVEIS E LUBRIFICANTES.,00306597007290,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,288.60,0.00,288.60
2020,1,2020-01-14 00:00:00+00:00,João Carlos Bacelar,PL,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,03888323000151,LA PAUSA CAFES ESPECIAIS - LTDA,130.00,0.00,130.00
2020,1,2020-01-14 00:00:00+00:00,João Carlos Bacelar,PL,BA,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1642.57,0.00,1642.57
2020,1,2020-01-14 00:00:00+00:00,José Guimarães,PT,CE,TELEFONIA,02421421000111,TIM S/A,257.34,4.38,252.96
2020,1,2020-01-14 00:00:00+00:00,José Guimarães,PT,CE,TELEFONIA,02421421000898,TIM S/A,200.60,2.96,197.64
